playerid,schoolid,yearid_x,schoolname,schoolcity,schoolstate,schoolnick,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namegiven,weight,height,bats,throws,debut,finalgame,retroid,bbrefid,yearid,teamid_x,lgid_x,g_all,gs,g_batting,g_defense,g_p,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,teamid_y,lgid_y,salary
alvarpe01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2011,PIT,NL,74,62.0,74,66,0,0,0,0,66,0,0,0,0,0,0.0,10.0,0.0,PIT,NL,2050000.0
alvarpe01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2012,PIT,NL,149,144.0,149,145,0,0,0,0,145,0,0,0,0,0,1.0,4.0,0.0,PIT,NL,2200000.0
alvarpe01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2013,PIT,NL,152,149.0,152,150,0,0,0,0,150,0,0,0,0,0,1.0,3.0,0.0,PIT,NL,700000.0
alvarpe01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2014,PIT,NL,122,103.0,122,104,0,0,5,0,99,0,0,0,0,0,3.0,16.0,0.0,PIT,NL,4250000.0
alvarpe01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2015,PIT,NL,150,124.0,150,124,0,0,124,0,0,0,0,0,0,0,5.0,24.0,0.0,PIT,NL,5750000.0
alvarpe01,vandy,2007,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2016,BAL,AL,109,91.0,109,12,0,0,0,0,12,0,0,0,0,0,87.0,14.0,0.0,BAL,AL,5731704.0
alvarpe01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2010,PIT,NL,95,94.0,95,94,0,0,0,0,94,0,0,0,0,0,0.0,1.0,0.0,,,
alvarpe01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2011,PIT,NL,74,62.0,74,66,0,0,0,0,66,0,0,0,0,0,0.0,10.0,0.0,PIT,NL,2050000.0
alvarpe01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2012,PIT,NL,149,144.0,149,145,0,0,0,0,145,0,0,0,0,0,1.0,4.0,0.0,PIT,NL,2200000.0
alvarpe01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2013,PIT,NL,152,149.0,152,150,0,0,0,0,150,0,0,0,0,0,1.0,3.0,0.0,PIT,NL,700000.0
alvarpe01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2014,PIT,NL,122,103.0,122,104,0,0,5,0,99,0,0,0,0,0,3.0,16.0,0.0,PIT,NL,4250000.0
alvarpe01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2015,PIT,NL,150,124.0,150,124,0,0,124,0,0,0,0,0,0,0,5.0,24.0,0.0,PIT,NL,5750000.0
alvarpe01,vandy,2008,Vanderbilt University,Nashville,TN,USA,1987.0,2.0,6.0,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Pedro,Alvarez,Pedro Manuel,250.0,75.0,L,R,2010-06-16,2016-10-01,alvap001,alvarpe01,2016,BAL,AL,109,91.0,109,12,0,0,0,0,12,0,0,0,0,0,87.0,14.0,0.0,BAL,AL,5731704.0
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1983,LAN,NL,61,30.0,61,54,0,0,0,0,1,53,0,0,0,0,0.0,3.0,9.0,,,
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1984,LAN,NL,121,104.0,121,114,0,0,0,0,11,111,0,0,0,0,0.0,7.0,5.0,,,
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1985,LAN,NL,77,60.0,77,75,0,0,0,2,51,25,0,0,0,0,0.0,5.0,3.0,,,
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1986,LAN,NL,92,57.0,92,89,0,0,0,5,52,34,0,0,0,0,0.0,5.0,10.0,LAN,NL,200000.0
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1987,LAN,NL,108,67.0,108,102,0,0,0,5,35,65,0,0,0,0,0.0,7.0,7.0,LAN,NL,225000.0
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1988,LAN,NL,116,79.0,116,103,0,0,0,11,12,82,0,0,0,0,0.0,11.0,5.0,LAN,NL,262500.0
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1989,LAN,NL,87,30.0,87,55,0,0,0,7,18,33,0,0,0,0,0.0,31.0,8.0,LAN,NL,420000.0
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1990,SFN,NL,60,16.0,60,46,0,0,3,13,2,29,0,0,0,0,0.0,14.0,6.0,SFN,NL,500000.0
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1991,SFN,NL,100,46.0,100,87,0,0,16,6,11,63,0,0,0,0,0.0,32.0,4.0,SFN,NL,600000.0
anderda02,memphis,1980,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1992,LAN,NL,51,21.0,51,33,0,0,0,0,26,7,0,0,0,0,0.0,14.0,6.0,LAN,NL,350000.0
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1983,LAN,NL,61,30.0,61,54,0,0,0,0,1,53,0,0,0,0,0.0,3.0,9.0,,,
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1984,LAN,NL,121,104.0,121,114,0,0,0,0,11,111,0,0,0,0,0.0,7.0,5.0,,,
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1985,LAN,NL,77,60.0,77,75,0,0,0,2,51,25,0,0,0,0,0.0,5.0,3.0,,,
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1986,LAN,NL,92,57.0,92,89,0,0,0,5,52,34,0,0,0,0,0.0,5.0,10.0,LAN,NL,200000.0
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1987,LAN,NL,108,67.0,108,102,0,0,0,5,35,65,0,0,0,0,0.0,7.0,7.0,LAN,NL,225000.0
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1988,LAN,NL,116,79.0,116,103,0,0,0,11,12,82,0,0,0,0,0.0,11.0,5.0,LAN,NL,262500.0
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1989,LAN,NL,87,30.0,87,55,0,0,0,7,18,33,0,0,0,0,0.0,31.0,8.0,LAN,NL,420000.0
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1990,SFN,NL,60,16.0,60,46,0,0,3,13,2,29,0,0,0,0,0.0,14.0,6.0,SFN,NL,500000.0
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1991,SFN,NL,100,46.0,100,87,0,0,16,6,11,63,0,0,0,0,0.0,32.0,4.0,SFN,NL,600000.0
anderda02,memphis,1981,University of Memphis,Memphis,TN,USA,1960.0,8.0,1.0,USA,KY,Louisville,,,,,,,Dave,Anderson,David Carter,185.0,74.0,R,R,1983-05-08,1992-10-03,anded001,anderda02,1992,LAN,NL,51,21.0,51,33,0,0,0,0,26,7,0,0,0,0,0.0,14.0,6.0,LAN,NL,350000.0
arencjp01,tennessee,2005,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2010,TOR,AL,11,10.0,11,8,0,8,0,0,0,0,0,0,0,0,3.0,0.0,0.0,,,
arencjp01,tennessee,2005,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2011,TOR,AL,129,122.0,129,122,0,122,0,0,0,0,0,0,0,0,4.0,3.0,0.0,TOR,AL,417400.0
arencjp01,tennessee,2005,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2012,TOR,AL,102,94.0,102,94,0,94,0,0,0,0,0,0,0,0,4.0,5.0,0.0,TOR,AL,489600.0
arencjp01,tennessee,2005,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2013,TOR,AL,138,118.0,138,131,0,131,0,0,0,0,0,0,0,0,3.0,16.0,0.0,TOR,AL,505600.0
arencjp01,tennessee,2005,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2014,TEX,AL,63,58.0,62,45,1,22,22,0,0,0,0,0,0,0,16.0,2.0,0.0,TEX,AL,1800000.0
arencjp01,tennessee,2005,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2015,TBA,AL,24,19.0,24,23,0,23,0,0,0,0,0,0,0,0,1.0,4.0,0.0,,,
arencjp01,tennessee,2006,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2010,TOR,AL,11,10.0,11,8,0,8,0,0,0,0,0,0,0,0,3.0,0.0,0.0,,,
arencjp01,tennessee,2006,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2011,TOR,AL,129,122.0,129,122,0,122,0,0,0,0,0,0,0,0,4.0,3.0,0.0,TOR,AL,417400.0
arencjp01,tennessee,2006,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2012,TOR,AL,102,94.0,102,94,0,94,0,0,0,0,0,0,0,0,4.0,5.0,0.0,TOR,AL,489600.0
arencjp01,tennessee,2006,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2013,TOR,AL,138,118.0,138,131,0,131,0,0,0,0,0,0,0,0,3.0,16.0,0.0,TOR,AL,505600.0
arencjp01,tennessee,2006,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2014,TEX,AL,63,58.0,62,45,1,22,22,0,0,0,0,0,0,0,16.0,2.0,0.0,TEX,AL,1800000.0
arencjp01,tennessee,2006,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2015,TBA,AL,24,19.0,24,23,0,23,0,0,0,0,0,0,0,0,1.0,4.0,0.0,,,
arencjp01,tennessee,2007,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2010,TOR,AL,11,10.0,11,8,0,8,0,0,0,0,0,0,0,0,3.0,0.0,0.0,,,
arencjp01,tennessee,2007,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2011,TOR,AL,129,122.0,129,122,0,122,0,0,0,0,0,0,0,0,4.0,3.0,0.0,TOR,AL,417400.0
arencjp01,tennessee,2007,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2012,TOR,AL,102,94.0,102,94,0,94,0,0,0,0,0,0,0,0,4.0,5.0,0.0,TOR,AL,489600.0
arencjp01,tennessee,2007,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2013,TOR,AL,138,118.0,138,131,0,131,0,0,0,0,0,0,0,0,3.0,16.0,0.0,TOR,AL,505600.0
arencjp01,tennessee,2007,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2014,TEX,AL,63,58.0,62,45,1,22,22,0,0,0,0,0,0,0,16.0,2.0,0.0,TEX,AL,1800000.0
arencjp01,tennessee,2007,University of Tennessee,Knoxville,TN,USA,1986.0,1.0,5.0,USA,FL,Miami,,,,,,,J. P.,Arencibia,Jonathan Paul,210.0,73.0,R,R,2010-08-07,2015-10-01,arenj001,arencjp01,2015,TBA,AL,24,19.0,24,23,0,23,0,0,0,0,0,0,0,0,1.0,4.0,0.0,,,
ashfotu01,tnswten,1974,Southwest Tennessee Community College,Memphis,TN,USA,1954.0,12.0,4.0,USA,TN,Memphis,,,,,,,Tucker,Ashford,Thomas Steven,195.0,73.0,R,R,1976-09-21,1984-05-14,ashft001,ashfotu01,1976,SDN,NL,4,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,,,
ashfotu01,tnswten,1974,Southwest Tennessee Community College,Memphis,TN,USA,1954.0,12.0,4.0,USA,TN,Memphis,,,,,,,Tucker,Ashford,Thomas Steven,195.0,73.0,R,R,1976-09-21,1984-05-14,ashft001,ashfotu01,1977,SDN,NL,81,69.0,81,80,0,0,0,4,74,10,0,0,0,0,0.0,1.0,0.0,,,
ashfotu01,tnswten,1974,Southwest Tennessee Community College,Memphis,TN,USA,1954.0,12.0,4.0,USA,TN,Memphis,,,,,,,Tucker,Ashford,Thomas Steven,195.0,73.0,R,R,1976-09-21,1984-05-14,ashft001,ashfotu01,1978,SDN,NL,75,35.0,75,59,0,0,14,18,32,0,0,0,0,0,0.0,23.0,0.0,,,
ashfotu01,tnswten,1974,Southwest Tennessee Community College,Memphis,TN,USA,1954.0,12.0,4.0,USA,TN,Memphis,,,,,,,Tucker,Ashford,Thomas Steven,195.0,73.0,R,R,1976-09-21,1984-05-14,ashft001,ashfotu01,1980,TEX,AL,15,11.0,15,14,0,0,0,0,12,2,0,0,0,0,0.0,0.0,1.0,,,
ashfotu01,tnswten,1974,Southwest Tennessee Community College,Memphis,TN,USA,1954.0,12.0,4.0,USA,TN,Memphis,,,,,,,Tucker,Ashford,Thomas Steven,195.0,73.0,R,R,1976-09-21,1984-05-14,ashft001,ashfotu01,1981,NYA,AL,3,0.0,3,2,0,0,0,2,0,0,0,0,0,0,0.0,0.0,1.0,,,
ashfotu01,tnswten,1974,Southwest Tennessee Community College,Memphis,TN,USA,1954.0,12.0,4.0,USA,TN,Memphis,,,,,,,Tucker,Ashford,Thomas Steven,195.0,73.0,R,R,1976-09-21,1984-05-14,ashft001,ashfotu01,1983,NYN,NL,35,11.0,35,26,0,1,0,13,15,0,0,0,0,0,0.0,13.0,1.0,,,
ashfotu01,tnswten,1974,Southwest Tennessee Community College,Memphis,TN,USA,1954.0,12.0,4.0,USA,TN,Memphis,,,,,,,Tucker,Ashford,Thomas Steven,195.0,73.0,R,R,1976-09-21,1984-05-14,ashft001,ashfotu01,1984,KCA,AL,9,4.0,9,9,0,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1953,CIN,NL,2,2.0,2,2,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1954,CIN,NL,73,53.0,73,61,0,61,0,0,0,0,0,0,0,0,0.0,15.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1955,CIN,NL,21,9.0,21,11,0,11,0,0,0,0,0,0,0,0,0.0,11.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1956,CIN,NL,118,102.0,118,105,0,105,0,0,0,0,0,0,0,0,0.0,14.0,1.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1957,CIN,NL,122,109.0,122,115,0,115,0,0,0,0,0,0,0,0,0.0,8.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1958,CIN,NL,112,95.0,112,99,0,99,0,0,0,0,0,0,0,0,0.0,13.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1959,CIN,NL,121,110.0,121,117,0,117,0,0,0,0,0,0,0,0,0.0,9.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1960,CIN,NL,133,124.0,133,129,0,129,0,0,0,0,0,0,0,0,0.0,9.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1961,CIN,NL,12,12.0,12,12,0,12,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1961,SFN,NL,107,94.0,107,104,0,103,0,0,0,0,1,0,0,1,0.0,10.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1962,SFN,NL,96,69.0,96,76,0,76,0,0,0,0,0,0,0,0,0.0,23.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1963,SFN,NL,105,83.0,105,88,0,88,0,0,0,0,0,0,0,0,0.0,19.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1964,ML1,NL,95,74.0,95,80,0,80,0,0,0,0,0,0,0,0,0.0,16.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1965,CHN,NL,66,45.0,66,57,0,54,3,0,0,0,0,0,0,0,0.0,17.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1965,SFN,NL,24,6.0,24,14,0,12,2,0,0,0,0,0,0,0,0.0,13.0,0.0,,,
baileed01,tennessee,1948,University of Tennessee,Knoxville,TN,USA,1931.0,4.0,15.0,USA,TN,Strawberry Plains,2007.0,3.0,23.0,USA,TN,Knoxville,Ed,Bailey,Lonas Edgar,205.0,74.0,L,R,1953-09-26,1966-04-26,baile101,baileed01,1966,CAL,AL,5,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,0.0,,,
